date,Open,High,Low,Close,Volume,Dividends,return,log_return,price,dp,log_volume,RF,bond_ret,term_spread,EPS,credit_spread,T10YIE,CDL2CROWS,CDL3BLACKCROWS,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2014-12-23,3.068273796959859,3.227959671576563,2.7710846898842147,2.828929685251923,53,0.0,-0.0021454765754529426,-0.00214778140755312,2.828929685251923,0.0063242552033736,3.970291913552122,0.0,25.777600000000003,2.23,131.33,2.53,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-24,2.8970035084515118,2.93743547918054,2.732349068860322,2.7900165266487487,160,0.0,-0.01375543507003385,-0.013850917681378597,2.7900165266487487,0.0063236465814234,5.075173815233827,0.0,25.7918,2.26,131.33,2.53,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,2.7973646886569417,3.0132728351113465,2.618136135337186,2.7820920383473426,124,0.0,-0.0028403015629892003,-0.002844342873648214,2.7820920383473426,0.0063033204151326,4.820281565605037,0.0,25.8151,2.24,131.33,2.53,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2014-12-29,2.604444743172267,3.018731275347359,2.4443675472660353,2.771216287026736,84,0.0,-0.003909198966353111,-0.0039168598564457546,2.771216287026736,0.0062948644333798,4.430816798843313,0.0,25.8927,2.1900000000000004,131.33,2.53,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-30,2.6946993932570598,2.877965977325239,2.604809250126551,2.785081540578745,779,0.0,0.005003309780228227,0.004990834819276055,2.785081540578745,0.006328824143467,6.658011045870748,0.0,25.9266,2.1700000000000004,131.33,2.53,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,2.8279518590839547,2.868489080759748,2.6944113956876588,2.808136946564512,698,0.0,0.008278179884448233,0.008244103683466942,2.808136946564512,0.0063922544294526,6.548219102762372,0.0,25.952800000000003,2.13,129.72,2.53,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2015-01-02,2.805309493759779,2.9219095385839866,2.7734345501233797,2.7845389008483306,204,0.0,-0.00840345259694375,-0.008438960671600269,2.7845389008483306,0.0063956785806809,5.318119993844216,0.0,26.0326,2.1,129.72,2.53,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05,2.675894909554038,2.8108308528198545,2.652031971936073,2.7440647474903854,795,0.0,-0.01453531618668158,-0.014641988837346636,2.7440647474903854,0.0065133053075961,6.678342114654332,0.0,26.1293,2.01,129.72,2.53,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,2.737271326114941,2.7472009169575657,2.6376454268104164,2.698870075576447,345,0.0,-0.01646997285879337,-0.01660711071800741,2.698870075576447,0.0065752386178726,5.84354441703136,0.0,26.2287,1.94,129.72,2.53,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,2.6985533017047074,2.7085215521645676,2.6956211401793357,2.6965542103784275,962,0.0,-0.0008580869523795442,-0.0008584553197310204,2.6965542103784275,0.006494309528838,6.8690144506657065,0.0,26.2477,1.93,129.72,2.53,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,2.834920300649091,2.894197637855781,2.6203235366121866,2.719164404539742,468,0.0,0.008384846881361652,0.008349889325983486,2.719164404539742,0.0063810786830041,6.148468295917647,0.0,26.17,2.0,129.72,2.53,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,2.641141761285382,2.7528229321425624,2.5936357809261468,2.7009575694571732,788,0.0,-0.006695746330075414,-0.006718263408247757,2.7009575694571732,0.0064326252720532,6.669498089857879,0.0,26.2394,1.96,129.72,2.53,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12,2.2976132062194528,2.87250337893185,2.2024767853854743,2.662007233909358,354,0.0,-0.014420935740817042,-0.01452592804863529,2.662007233909358,0.0064834151742541,5.869296913133774,0.0,26.3293,1.89,129.72,2.53,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13,2.8709708545021293,3.1006965506685487,2.6055411991562143,2.6645303955653374,291,0.0,0.0009478417728692179,0.0009473928545026788,2.6645303955653374,0.0065017032329434,5.673323267171493,0.0,26.3418,1.88,129.72,2.53,1.54,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14,2.671670204186244,2.7478207754695605,2.4945511405421543,2.6999123251136266,441,0.0,0.013278861298477329,0.013191470007597584,2.6999123251136266,0.0065411924816794,6.089044875446846,0.0,26.3798,1.82,129.72,2.53,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-01-15,2.770366976185115,2.860551722196184,2.6397664219000783,2.7074524269347156,258,0.0,0.0027927209898461758,0.002788828589823396,2.7074524269347156,0.0066016688740757,5.552959584921617,0.0,26.4583,1.74,129.72,2.53,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2015-01-16,2.641318331328872,2.687914357909494,2.489690293502641,2.6767885425089792,298,0.0,-0.011325733416654327,-0.011390357945489293,2.6767885425089792,0.0065162124417067,5.697093486505405,0.0,,1.8,129.72,2.53,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,2.524217613831295,2.7257323211605593,2.397624416364254,2.658064276437163,596,0.0,-0.006995048646713742,-0.007019628692309939,2.658064276437163,0.0065023460450292,6.39024066706535,0.0,26.4177,1.79,129.72,2.53,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,2.646788028558322,2.783887602912708,2.494614449597004,2.6578532077676646,352,0.0,-7.940690952035201e-05,-7.94100624159007e-05,2.6578532077676646,0.0064696861752496,5.863631175598097,0.0,26.3522,1.84,129.72,2.53,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-01-22,2.3961554197850767,2.7875609095279716,2.363643243597525,2.642445098538063,656,0.0,-0.005797200983324036,-0.005814069979846988,2.642445098538063,0.0063748863790824,6.486160788944089,0.0,26.3165,1.87,129.72,2.53,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,2.474874121394178,2.944168254060829,2.4258380767793337,2.666394051975396,682,0.0,0.009063179193612214,0.009022355063931325,2.666394051975396,0.0064100316686761,6.525029657843462,0.0,26.4508,1.79,129.72,2.53,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-26,2.683557311329362,2.793744543967666,2.5361317078559775,2.7279903280980156,189,0.0,0.023100965169415177,0.02283817727970955,2.7279903280980156,0.0063950544853288,5.241747015059643,0.0,26.4492,1.8,129.72,2.53,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-01-27,2.54878693778232,2.770428999149953,2.5157754841211766,2.725710309068783,286,0.0,-0.000835787064839888,-0.000836136529581073,2.725710309068783,0.0064805355304707,5.655991810819852,0.0,26.4548,1.81,129.72,2.53,1.66,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-28,2.984621443031588,3.2417894885076826,2.7343477040899575,2.737684139873263,146,0.0,0.004392921274370742,0.004383300560777365,2.737684139873263,0.0065647253296666,4.983606621708336,0.0,26.613000000000003,1.71,129.72,2.53,1.61,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-29,3.086906585777461,3.1607582936280445,2.607445101155024,2.80181842351288,426,0.0,0.02342647301985168,0.02315628476960415,2.80181842351288,0.0065045988794721,6.054439346269371,0.0,26.5599,1.74,129.72,2.53,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-30,2.8358992559425396,2.9409899235892447,2.6574996030270066,2.747300746678605,832,0.0,-0.019457962149424968,-0.019649760373336624,2.747300746678605,0.0065874356230796,6.723832440821209,0.0,26.6636,1.66,129.72,2.53,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2015-02-02,2.5734974122324217,2.7676038138284578,2.4738456275163805,2.7562352949266224,362,0.0,0.003252118741939425,0.0032468420409938786,2.7562352949266224,0.006506853275512,5.8916442118257715,0.0,26.6752,1.66,129.72,2.53,1.65,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-03,2.5926991252690703,2.7903565383300224,2.3828247373300737,2.7648938105097196,756,0.0,0.0031414283094897133,0.003136504333095366,2.7648938105097196,0.0064140992745272,6.628041376179533,0.0,26.5178,1.77,129.72,2.53,1.7,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-04,2.510490943984803,2.7783833896983174,2.449088824963353,2.7572168157594676,292,0.0,-0.002776596598781045,-0.0027804584933893714,2.7572168157594676,0.0064386154053231,5.676753802268282,0.0,26.515,1.8,129.72,2.53,1.71,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-05,2.6292944293664404,2.998830231687686,2.4210228610715414,2.7510601917339965,974,0.0,-0.002232912548001842,-0.0022354092144763406,2.7510601917339965,0.0063742679735011,6.881411303642535,0.0,26.4951,1.81,129.72,2.53,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-02-06,2.8123374121116735,2.865007148465467,2.65015931111023,2.7686807265720197,478,0.0,0.006404997931694467,0.006384573100052811,2.7686807265720197,0.0063919435245138,6.169610732491456,0.0,26.3387,1.93,129.72,2.53,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2015-02-09,2.5826834292623206,3.082754890212691,2.4955558900337365,2.7958924913989867,98,0.0,0.009828422817338867,0.009780438023524162,2.7958924913989867,0.0064206789349785,4.584967478670572,0.0,26.3494,1.95,129.72,2.53,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,2.9376985789141665,3.203607249445878,2.7619422625441845,2.824312141548349,199,0.0,0.010164786463281228,0.010113472458992433,2.824312141548349,0.0063530013244358,5.293304824724492,0.0,26.2784,2.0,129.72,2.53,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,2.5823559912342278,3.0843082010838474,2.403859352988778,2.7864961517219116,519,0.0,-0.013389451282713294,-0.01347989824970603,2.7864961517219116,0.0063493159343644,6.251903883165888,0.0,26.2876,1.99,129.72,2.53,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,2.777475810716003,2.8697471421339324,2.5337068746858797,2.8001011765484263,998,0.0,0.004882484699685552,0.0048706040270389385,2.8001011765484263,0.006288838779229,6.905753276311464,0.0,26.3115,1.97,129.72,2.53,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-02-13,2.790798199662201,2.922064012089659,2.7493068614626184,2.795777789842087,243,0.0,-0.0015440108888024051,-0.0015452041019957134,2.795777789842087,0.0062630570589413,5.493061443340548,0.0,26.2582,2.01,129.72,2.53,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-02-17,3.0162549825676725,3.127081411909071,2.599903247601107,2.8057710460075844,285,0.0,0.0035744100270793666,0.003568037005571541,2.8057710460075844,0.006253220098949,5.652489180268651,0.0,26.1071,2.12,129.72,2.53,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18,2.62649073194397,2.8861913124642893,2.5454170914691034,2.8051351070421093,753,0.0,-0.00022665390548526343,-0.0002266795953635801,2.8051351070421093,0.006252624546268,6.6240652277998935,0.0,26.2479,2.05,129.72,2.53,1.71,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-19,2.9285565879224427,2.9721460768335333,2.6225573322177005,2.7753185121618387,466,0.0,-0.010629290120614199,-0.010686184548922992,2.7753185121618387,0.0062570910635649,6.144185634125646,0.0,26.1917,2.09,129.72,2.53,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20,2.648135581118855,2.8763259619029156,2.3250546856524834,2.7476616448047215,129,0.0,-0.009965294879099806,-0.010015280790260386,2.7476616448047215,0.0062197698805821,4.859812404361672,0.0,26.183000000000003,2.11,129.72,2.53,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-02-23,2.642967614564136,2.8315652156212523,2.577448927705014,2.73222105040925,157,0.0,-0.00561953995487996,-0.005635388973550499,2.73222105040925,0.0062206520668307,5.056245805348308,0.0,26.3176,2.04,129.72,2.53,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,2.761892583201608,2.916774023710756,2.7402080791915644,2.749238191693259,162,0.0,0.006228317903289815,0.006209002093184923,2.749238191693259,0.0062030324770538,5.087596335232384,0.0,26.4426,1.97,129.72,2.53,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2015-02-25,2.692099479865096,2.8110800430012555,2.500665560781994,2.7556261169716234,330,0.0,0.002323525585256725,0.0023208303738051846,2.7556261169716234,0.0062083070874915,5.799092654460526,0.0,26.4711,1.94,129.72,2.53,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,2.9937076723702023,3.207140932697784,2.718855824260615,2.786894657108556,957,0.0,0.01134716351552667,0.011283267361357678,2.786894657108556,0.0062156493923762,6.863803391452954,0.0,26.4127,2.0,129.72,2.53,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,2.7348736701443572,2.822235532457883,2.619069970872291,2.768409116340973,23,0.0,-0.006633024581834124,-0.006655120853663203,2.768409116340973,0.0062368933054779,3.1354942159291497,0.0,26.4321,1.98,129.72,2.53,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-03-02,3.012930965614378,3.228733389111557,2.5961925611300734,2.7752848305369144,949,0.0,0.002483633706938937,0.002480554585962454,2.7752848305369144,0.0061977652724518,6.855408798609928,0.0,26.3189,2.06,129.72,2.53,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,2.7076646813266123,2.8413106658104943,2.628488684107099,2.7537165223294147,861,0.0,-0.00777156563181558,-0.007801921626015417,2.7537165223294147,0.0062233037724418,6.7580945044277305,0.0,26.2755,2.1,129.72,2.53,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-03-04,2.850661536288932,2.930337704963473,2.5601777444135254,2.7551771875386404,219,0.0,0.0005304341232590382,0.0005302934928074086,2.7551771875386404,0.0062496505840235,5.389071729816501,0.0,26.2756,2.1100000000000003,129.72,2.53,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,2.8964676714530113,3.110501405931904,2.762083076733369,2.763651410753743,206,0.0,0.003075745274543573,0.0030710248467920283,2.763651410753743,0.0062428213525059,5.327876168789581,0.0,26.3004,2.09,129.72,2.53,1.84,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,2.9334879090224955,2.9742074471821565,2.7890435589715374,2.7895519641770674,59,0.0,0.00937185975139343,0.009328216341834039,2.7895519641770674,0.0063318744915384,4.07753744390572,0.0,26.1133,2.2300000000000004,129.72,2.53,1.83,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,2.5321340277614515,3.049165706295569,2.4864308809813322,2.749652946259708,669,0.0,-0.014303020137188871,-0.014406294267135827,2.749652946259708,0.0063057399733048,6.505784060128229,0.0,26.1789,2.18,129.72,2.53,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,2.7951984406039703,2.9959175005875625,2.7203943487738993,2.734254033586466,978,0.0,-0.00560031137536432,-0.005616051914570801,2.734254033586466,0.0064097179274159,6.885509670034818,0.0,26.265,2.12,129.72,2.53,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,2.834395051376643,2.8991505958069084,2.6396906419677046,2.7399433342842667,744,0.0,0.0020807505915381164,0.0020785888282334824,2.7399433342842667,0.0064247633987795,6.612041034833092,0.0,26.2903,2.08,129.72,2.53,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,2.964639509704118,3.1056736832019256,2.7057691156832875,2.764051127953182,262,0.0,0.008798646806764232,0.008760164278660628,2.764051127953182,0.0063441026391571,5.568344503761097,0.0,26.3058,2.0700000000000003,129.72,2.53,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,2.84708336461714,2.993618124206234,2.672996817430384,2.7869822170748835,308,0.0,0.008296188478496891,0.008261964263598936,2.7869822170748835,0.0063832466138912,5.730099782973574,0.0,26.260900000000003,2.1,129.72,2.53,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2015-03-16,2.8277335405682638,2.992492870253016,2.506569689306739,2.800142608302788,453,0.0,0.004722093721041709,0.004710979610666986,2.800142608302788,0.0062990885195363,6.115892125483034,0.0,26.2392,2.0500000000000003,129.72,2.53,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
